timestep [],time [Myr],sac_1 [m],sac_2 [m],sac_3 [m]
358,0.0716,5.712508831727858,6.01506787009293,3.743887308888241
359,0.0718,5.71851348450901,6.018128637174436,3.797414641465968
360,0.072,5.718438151958203,6.02115694863803,3.8522920661220112
361,0.0722,5.724881170178711,6.047298780051036,3.9066753208831186
362,0.0724,5.725074560302403,6.051090019655852,3.9077275984341915
363,0.0726,5.725304370623983,6.076509272567721,3.9087703767680346
364,0.0728,5.744465486233163,6.1018593617900905,3.909803874008617
365,0.073,5.745772460536535,6.125908706650075,3.963924973507372
366,0.0732,5.7656542679217795,6.151219048196918,3.964851567499164
367,0.0734,5.765591679025276,6.153205499055131,3.9657704651505674
368,0.0736,5.771645490901291,6.1770669678448575,3.987594437592645
369,0.0738,5.7752813265039284,6.179002684557235,3.988453574281892
370,0.074,5.782907682116269,6.202889744095234,4.0350932464482545
371,0.0742,5.792997839051113,6.204865812727781,4.088383736224268
372,0.0744,5.794086965586259,6.206890654861971,4.0992029503698495
373,0.0746,5.79517502492592,6.210088403126518,4.09987127666249
374,0.0748,5.815509555400073,6.212093456806191,4.153002342048518
375,0.075,5.8173190119987845,6.236262775543696,4.153612059457815
376,0.0752,5.818157803730477,6.238197121333708,4.154218350420446
377,0.0754,5.839556747935153,6.241362229403428,4.165703997904709
378,0.0756,5.8606421035150325,6.266573509688099,4.219710560370367
379,0.0758,5.880157725761142,6.268473516805465,4.273133931876396
380,0.076,5.900986185544236,6.270367619244414,4.273654861917052
381,0.0762,5.902714326708828,6.36655332566872,4.304154847726234
382,0.0764,5.922160153053918,6.466945564753072,4.326813034458983
383,0.0766,5.923972071447158,6.564375755120008,4.351297984437502
384,0.0768,5.944952190973817,6.566377431089117,4.3759625414312895
385,0.077,5.946813903057893,6.5683939677673875,4.400874512798375
386,0.0772,5.968328327241821,6.578239102166908,4.422406703952785
387,0.0774,5.970754814975421,6.5803686524381755,4.444493815632334
388,0.0776,5.97333621506653,6.603806004420515,4.4665138197559715
389,0.0778,5.984232861924523,6.628073973236958,4.488470179043855
390,0.078,5.995369973523879,6.65235838431872,4.491527389828792
391,0.0782,6.008449909387452,6.676679395936547,4.492487703457449
392,0.0784,6.008317429569002,6.678948937417821,4.501694744129657
393,0.0786,6.0085225212018,6.704137724198425,4.51193952900728
394,0.0788,6.010916841964256,6.729714582404003,4.521809031570609
395,0.079,6.0137057467072985,6.732110440993829,4.581741864968521
396,0.0792,6.016283593026665,6.758540604847342,4.64059110070151
397,0.0794,6.019067768228979,6.785089642447193,4.690254738192481
398,0.0796,6.029274442034174,6.78782743558501,4.748114957740895
399,0.0798,6.032347323931951,6.815603936260979,4.761078901611626
400,0.08,6.049399147716696,6.843098457820418,4.7619707065588575
401,0.0802,6.050359929794873,6.875932603452068,4.8113183542295035
402,0.0804,6.071143997914966,6.909038974560241,4.85856992100283
403,0.0806,6.090964237419211,6.9432535036446374,4.91350934289735
404,0.0808,6.112647599875146,6.978055318002921,4.9666158250446175
405,0.081,6.113652748142705,7.01338757246388,5.0218834097134435
406,0.0812,6.114685026287481,7.025741773570056,5.076246783092841
407,0.0814,6.115741271357289,7.063447061811709,5.076265085501852
408,0.0816,6.137466330187865,7.077738919499326,5.076279825839786
409,0.0818,6.139462093348254,7.200872129286586,5.076291097166327
410,0.082,6.1595882520121945,7.317515376467338,5.07629902436304
411,0.0822,6.160480928061359,7.430098713066456,5.076304015594975
412,0.0824,6.180630577249797,7.433557769705611,5.076307997861483
413,0.0826,6.201842084332097,7.543838696708491,5.076311757907896
