timestep [],time [Myr],sac_1 [m],sac_2 [m],sac_3 [m]
60,0.012,0.6442045186823102,0.9131427231946463,0.5392331733391701
61,0.0122,0.6442045186823102,0.9131427231946463,0.5392331733391701
62,0.0124,0.6442045186823102,0.9131427231946463,0.5392331733391701
63,0.0126,0.6442045186823102,0.9131427231946463,0.5392331733391701
64,0.0128,0.6442045186823102,0.9131427231946463,0.5392331733391701
65,0.013,0.6442045186823102,0.9131427231946463,0.5392331733391701
66,0.0132,0.6442045186823102,0.9131427231946463,0.5392331733391701
67,0.0134,0.6442045186823102,0.9131427231946463,0.5392331733391701
68,0.0136,0.6442045186823102,0.9131427231946463,0.5392331733391701
69,0.0138,0.6442045186823102,0.9131427231946463,0.5392331733391701
70,0.014,0.6442045186823102,0.9131427231946463,0.5392331733391701
71,0.0142,0.6442045186823102,0.9131427231946463,0.5392331733391701
72,0.0144,0.6442045186823102,0.9131427231946463,0.5392331733391701
73,0.0146,0.6442045186823102,0.9131427231946463,0.5392331733391701
74,0.0148,0.6442045186823102,0.9131427231946463,0.5392331733391701
75,0.015,0.6442045186823102,0.9131427231946463,0.5392331733391701
76,0.0152,0.6442045186823102,0.9131427231946463,0.5392331733391701
77,0.0154,0.6442045186823102,0.9131427231946463,0.5392331733391701
78,0.0156,0.6442045186823102,0.9131427231946463,0.5392331733391701
79,0.0158,0.6442045186823102,0.9131427231946463,0.5392331733391701
80,0.016,0.6442045186823102,0.9131427231946463,0.5392331733391701
81,0.0162,0.6442045186823102,0.9131427231946463,0.5392331733391701
82,0.0164,0.6442045186823102,0.9131427231946463,0.5392331733391701
83,0.0166,0.6442045186823102,0.9131427231946463,0.5392331733391701
84,0.0168,0.6442045186823102,0.9131427231946463,0.5392331733391701
85,0.017,0.6442045186823102,0.9131427231946463,0.5392331733391701
86,0.0172,0.6442045186823102,0.9131427231946463,0.5392331733391701
87,0.0174,0.6442045186823102,0.9131427231946463,0.5392331733391701
88,0.0176,0.6442045186823102,0.9131427231946463,0.5392331733391701
89,0.0178,0.6442045186823102,0.9131427231946463,0.5392331733391701
90,0.018,0.6442045186823102,0.9131427231946463,0.5392331733391701
91,0.0182,0.6442045186823102,0.9131427231946463,0.5392331733391701
92,0.0184,0.6442045186823102,0.9131427231946463,0.5392331733391701
93,0.0186,0.6442045186823102,0.9131427231946463,0.5392331733391701
94,0.0188,0.6442045186823102,0.9131427231946463,0.5392331733391701
95,0.019,0.6442045186823102,0.9131427231946463,0.5392331733391701
96,0.0192,0.6442045186823102,0.9131427231946463,0.5392331733391701
97,0.0194,0.6442045186823102,0.9131427231946463,0.5392331733391701
98,0.0196,0.6442045186823102,0.9131427231946463,0.5392331733391701
99,0.0198,0.6442045186823102,0.9131427231946463,0.5392331733391701
100,0.02,0.6442045186823102,0.9131427231946463,0.5392331733391701
101,0.0202,0.6442045186823102,0.9131427231946463,0.5392331733391701
102,0.0204,0.6442045186823102,0.9131427231946463,0.5392331733391701
103,0.0206,0.6442045186823102,0.9131427231946463,0.5392331733391701
104,0.0208,0.6442045186823102,0.9131427231946463,0.5392331733391701
105,0.021,0.6442045186823102,0.9131427231946463,0.5392331733391701
106,0.0212,0.6442045186823102,0.9131427231946463,0.5392331733391701
107,0.0214,0.6442045186823102,0.9131427231946463,0.5392331733391701
108,0.0216,0.6442045186823102,0.9131427231946463,0.5392331733391701
109,0.0218,0.6442045186823102,0.9131427231946463,0.5392331733391701
110,0.022,0.6442045186823102,0.9131427231946463,0.5392331733391701
111,0.0222,0.6442045186823102,0.9131427231946463,0.5392331733391701
112,0.0224,0.6442045186823102,0.9131427231946463,0.5392331733391701
113,0.0226,0.6442045186823102,0.9131427231946463,0.5392331733391701
114,0.0228,0.6442045186823102,0.9131427231946463,0.5392331733391701
115,0.023,0.6442045186823102,0.9131427231946463,0.5392331733391701
116,0.0232,0.6442045186823102,0.9131427231946463,0.5392331733391701
117,0.0234,0.6442045186823102,0.9131427231946463,0.5392331733391701
118,0.0236,0.6442045186823102,0.9131427231946463,0.5392331733391701
119,0.0238,0.6442045186823102,0.9131427231946463,0.5392331733391701
120,0.024,0.6442045186823102,0.9131427231946463,0.5392331733391701
121,0.0242,0.6442045186823102,0.9131427231946463,0.5392331733391701
122,0.0244,0.6442045186823102,0.9131427231946463,0.5392331733391701
123,0.0246,0.6442045186823102,0.9131427231946463,0.5392331733391701
124,0.0248,0.6442045186823102,0.9131427231946463,0.5392331733391701
125,0.025,0.6442045186823102,0.9131427231946463,0.5392331733391701
126,0.0252,0.6442045186823102,0.9131427231946463,0.5392331733391701
127,0.0254,0.6442045186823102,0.9131427231946463,0.5392331733391701
128,0.0256,0.6442045186823102,0.9131427231946463,0.5392331733391701
129,0.0258,0.6442045186823102,0.9131427231946463,0.5392331733391701
130,0.026,0.6442045186823102,0.9131427231946463,0.5392331733391701
131,0.0262,0.6442045186823102,0.9131427231946463,0.5392331733391701
132,0.0264,0.6442045186823102,0.9131427231946463,0.5392331733391701
133,0.0266,0.6442045186823102,0.9131427231946463,0.5392331733391701
134,0.0268,0.6442045186823102,0.9131427231946463,0.5392331733391701
135,0.027,0.6442045186823102,0.9131427231946463,0.5392331733391701
136,0.0272,0.6442045186823102,0.9131427231946463,0.5392331733391701
137,0.0274,0.6442045186823102,0.9131427231946463,0.5392331733391701
138,0.0276,0.6442045186823102,0.9131427231946463,0.5392331733391701
139,0.0278,0.6442045186823102,0.9131427231946463,0.5392331733391701
140,0.028,0.6442045186823102,0.9131427231946463,0.5392331733391701
141,0.0282,0.6442045186823102,0.9131427231946463,0.5392331733391701
142,0.0284,0.6442045186823102,0.9131427231946463,0.5392331733391701
143,0.0286,0.6442045186823102,0.9131427231946463,0.5392331733391701
144,0.0288,0.6442045186823102,0.9131427231946463,0.5392331733391701
145,0.029,0.6442045186823102,0.9131427231946463,0.5392331733391701
146,0.0292,0.6442045186823102,0.9131427231946463,0.5392331733391701
147,0.0294,0.6442045186823102,0.9131427231946463,0.5392331733391701
148,0.0296,0.6442045186823102,0.9131427231946463,0.5392331733391701
149,0.0298,0.6442045186823102,0.9131427231946463,0.5392331733391701
150,0.03,0.6442045186823102,0.9131427231946463,0.5392331733391701
151,0.0302,0.6442045186823102,0.9131427231946463,0.5392331733391701
152,0.0304,0.6442045186823102,0.9131427231946463,0.5392331733391701
153,0.0306,0.6442045186823102,0.9131427231946463,0.5392331733391701
154,0.0308,0.6442045186823102,0.9131427231946463,0.5392331733391701
155,0.031,0.6442045186823102,0.9131427231946463,0.5392331733391701
156,0.0312,0.6442045186823102,0.9131427231946463,0.5392331733391701
157,0.0314,0.6442045186823102,0.9131427231946463,0.5392331733391701
158,0.0316,0.6442045186823102,0.9131427231946463,0.5392331733391701
159,0.0318,0.6442045186823102,0.9131427231946463,0.5392331733391701
160,0.032,0.6442045186823102,0.9131427231946463,0.5392331733391701
161,0.0322,0.6442045186823102,0.9131427231946463,0.5392331733391701
162,0.0324,0.6442045186823102,0.9131427231946463,0.5392331733391701
163,0.0326,0.6442045186823102,0.9131427231946463,0.5392331733391701
164,0.0328,0.6442045186823102,0.9131427231946463,0.5392331733391701
165,0.033,0.6442045186823102,0.9131427231946463,0.5392331733391701
166,0.0332,0.6442045186823102,0.9131427231946463,0.5392331733391701
167,0.0334,0.6442045186823102,0.9131427231946463,0.5392331733391701
168,0.0336,0.6442045186823102,0.9131427231946463,0.5392331733391701
169,0.0338,0.6442045186823102,0.9131427231946463,0.5392331733391701
170,0.034,0.6442045186823102,0.9131427231946463,0.5392331733391701
171,0.0342,0.6442045186823102,0.9131427231946463,0.5392331733391701
172,0.0344,0.6442045186823102,0.9131427231946463,0.5392331733391701
173,0.0346,0.6442045186823102,0.9131427231946463,0.5392331733391701
174,0.0348,0.6442045186823102,0.9131427231946463,0.5392331733391701
175,0.035,0.6442045186823102,0.9131427231946463,0.5392331733391701
176,0.0352,0.6442045186823102,0.9131427231946463,0.5392331733391701
177,0.0354,0.6442045186823102,0.9131427231946463,0.5392331733391701
178,0.0356,0.6442045186823102,0.9131427231946463,0.5392331733391701
179,0.0358,0.6442045186823102,0.9131427231946463,0.5392331733391701
180,0.036,0.6442045186823102,0.9131427231946463,0.5392331733391701
181,0.0362,0.6442045186823102,0.9131427231946463,0.5392331733391701
182,0.0364,0.6442045186823102,0.9131427231946463,0.5392331733391701
183,0.0366,0.6442045186823102,0.9131427231946463,0.5392331733391701
184,0.0368,0.6442045186823102,0.9131427231946463,0.5392331733391701
185,0.037,0.6442045186823102,0.9131427231946463,0.5392331733391701
186,0.0372,0.6442045186823102,0.9131427231946463,0.5392331733391701
187,0.0374,0.6442045186823102,0.9131427231946463,0.5392331733391701
188,0.0376,0.6442045186823102,0.9131427231946463,0.5392331733391701
189,0.0378,0.6442045186823102,0.9131427231946463,0.5392331733391701
190,0.038,0.6442045186823102,0.9131427231946463,0.5392331733391701
191,0.0382,0.6442045186823102,0.9131427231946463,0.5392331733391701
192,0.0384,0.6442045186823102,0.9131427231946463,0.5392331733391701
193,0.0386,0.6442045186823102,0.9131427231946463,0.5392331733391701
194,0.0388,0.6442045186823102,0.9131427231946463,0.5392331733391701
195,0.039,0.6442045186823102,0.9131427231946463,0.5392331733391701
196,0.0392,0.6442045186823102,0.9131427231946463,0.5392331733391701
197,0.0394,0.6442045186823102,0.9131427231946463,0.5392331733391701
198,0.0396,0.6442045186823102,0.9131427231946463,0.5392331733391701
199,0.0398,0.6442045186823102,0.9131427231946463,0.5392331733391701
200,0.04,0.6442045186823102,0.9131427231946463,0.5392331733391701
201,0.0402,0.6442045186823102,0.9131427231946463,0.5392331733391701
202,0.0404,0.6442045186823102,0.9131427231946463,0.5392331733391701
203,0.0406,0.6442045186823102,0.9131427231946463,0.5392331733391701
204,0.0408,0.6442045186823102,0.9131427231946463,0.5392331733391701
205,0.041,0.6442045186823102,0.9131427231946463,0.5392331733391701
206,0.0412,0.6442045186823102,0.9131427231946463,0.5392331733391701
207,0.0414,0.6442045186823102,0.9131427231946463,0.5392331733391701
208,0.0416,0.6442045186823102,0.9131427231946463,0.5392331733391701
209,0.0418,0.6442045186823102,0.9131427231946463,0.5392331733391701
210,0.042,0.6442045186823102,0.9131427231946463,0.5392331733391701
211,0.0422,0.6442045186823102,0.9131427231946463,0.5392331733391701
212,0.0424,0.6442045186823102,0.9131427231946463,0.5392331733391701
213,0.0426,0.6442045186823102,0.9131427231946463,0.5392331733391701
214,0.0428,0.6442045186823102,0.9131427231946463,0.5392331733391701
215,0.043,0.6442045186823102,0.9131427231946463,0.5392331733391701
216,0.0432,0.6442045186823102,0.9131427231946463,0.5392331733391701
217,0.0434,0.6442045186823102,0.9131427231946463,0.5392331733391701
218,0.0436,0.6442045186823102,0.9131427231946463,0.5392331733391701
219,0.0438,0.6442045186823102,0.9131427231946463,0.5392331733391701
220,0.044,0.6442045186823102,0.9131427231946463,0.5392331733391701
221,0.0442,0.6442045186823102,0.9131427231946463,0.5392331733391701
222,0.0444,0.6442045186823102,0.9131427231946463,0.5392331733391701
223,0.0446,0.6442045186823102,0.9131427231946463,0.5392331733391701
224,0.0448,0.6442045186823102,0.9131427231946463,0.5392331733391701
225,0.045,0.6442045186823102,0.9131427231946463,0.5392331733391701
226,0.0452,0.6442045186823102,0.9131427231946463,0.5392331733391701
227,0.0454,0.6442045186823102,0.9131427231946463,0.5392331733391701
228,0.0456,0.6442045186823102,0.9131427231946463,0.5392331733391701
229,0.0458,0.6442045186823102,0.9131427231946463,0.5392331733391701
230,0.046,0.6442045186823102,0.9131427231946463,0.5392331733391701
231,0.0462,0.6442045186823102,0.9131427231946463,0.5392331733391701
232,0.0464,0.6442045186823102,0.9131427231946463,0.5392331733391701
233,0.0466,0.6442045186823102,0.9131427231946463,0.5392331733391701
234,0.0468,0.6442045186823102,0.9131427231946463,0.5392331733391701
235,0.047,0.6442045186823102,0.9131427231946463,0.5392331733391701
236,0.0472,0.6442045186823102,0.9131427231946463,0.5392331733391701
237,0.0474,0.6442045186823102,0.9131427231946463,0.5392331733391701
238,0.0476,0.6442045186823102,0.9131427231946463,0.5392331733391701
239,0.0478,0.6442045186823102,0.9131427231946463,0.5392331733391701
240,0.048,0.6442045186823102,0.9131427231946463,0.5392331733391701
241,0.0482,0.6442045186823102,0.9131427231946463,0.5392331733391701
242,0.0484,0.6442045186823102,0.9131427231946463,0.5392331733391701
243,0.0486,0.6442045186823102,0.9131427231946463,0.5392331733391701
244,0.0488,0.6442045186823102,0.9131427231946463,0.5392331733391701
245,0.049,0.6442045186823102,0.9131427231946463,0.5392331733391701
246,0.0492,0.6442045186823102,0.9131427231946463,0.5392331733391701
247,0.0494,0.6442045186823102,0.9131427231946463,0.5392331733391701
248,0.0496,0.6442045186823102,0.9131427231946463,0.5392331733391701
249,0.0498,0.6442045186823102,0.9131427231946463,0.5392331733391701
250,0.05,0.6442045186823102,0.9131427231946463,0.5392331733391701
251,0.0502,0.6442045186823102,0.9131427231946463,0.5392331733391701
252,0.0504,0.6442045186823102,0.9131427231946463,0.5392331733391701
253,0.0506,0.6442045186823102,0.9131427231946463,0.5392331733391701
254,0.0508,0.6442045186823102,0.9131427231946463,0.5392331733391701
255,0.051,0.6442045186823102,0.9131427231946463,0.5392331733391701
256,0.0512,0.6442045186823102,0.9131427231946463,0.5392331733391701
257,0.0514,0.6442045186823102,0.9131427231946463,0.5392331733391701
258,0.0516,0.6442045186823102,0.9131427231946463,0.5392331733391701
259,0.0518,0.6442045186823102,0.9131427231946463,0.5392331733391701
260,0.052,0.6442045186823102,0.9131427231946463,0.5392331733391701
261,0.0522,0.6442045186823102,0.9131427231946463,0.5392331733391701
262,0.0524,0.6442045186823102,0.9131427231946463,0.5392331733391701
263,0.0526,0.6442045186823102,0.9131427231946463,0.5392331733391701
264,0.0528,0.6442045186823102,0.9131427231946463,0.5392331733391701
265,0.053,0.6442045186823102,0.9131427231946463,0.5392331733391701
266,0.0532,0.6442045186823102,0.9131427231946463,0.5392331733391701
267,0.0534,0.6442045186823102,0.9131427231946463,0.5392331733391701
268,0.0536,0.6442045186823102,0.9131427231946463,0.5392331733391701
269,0.0538,0.6442045186823102,0.9131427231946463,0.5392331733391701
270,0.054,0.6442045186823102,0.9131427231946463,0.5392331733391701
271,0.0542,0.6442045186823102,0.9131427231946463,0.5392331733391701
272,0.0544,0.6442045186823102,0.9131427231946463,0.5392331733391701
273,0.0546,0.6442045186823102,0.9131427231946463,0.5392331733391701
274,0.0548,0.6442045186823102,0.9131427231946463,0.5392331733391701
275,0.055,0.6442045186823102,0.9131427231946463,0.5392331733391701
276,0.0552,0.6442045186823102,0.9131427231946463,0.5392331733391701
277,0.0554,0.6442045186823102,0.9131427231946463,0.5392331733391701
278,0.0556,0.6442045186823102,0.9131427231946463,0.5392331733391701
279,0.0558,0.6442045186823102,0.9131427231946463,0.5392331733391701
280,0.056,0.6442045186823102,0.9131427231946463,0.5392331733391701
281,0.0562,0.6442045186823102,0.9131427231946463,0.5392331733391701
282,0.0564,0.6442045186823102,0.9131427231946463,0.5392331733391701
283,0.0566,0.6442045186823102,0.9131427231946463,0.5392331733391701
284,0.0568,0.6442045186823102,0.9131427231946463,0.5392331733391701
285,0.057,0.6442045186823102,0.9131427231946463,0.5392331733391701
286,0.0572,0.6442045186823102,0.9131427231946463,0.5392331733391701
287,0.0574,0.6442045186823102,0.9131427231946463,0.5392331733391701
288,0.0576,0.6442045186823102,0.9131427231946463,0.5392331733391701
289,0.0578,0.6442045186823102,0.9131427231946463,0.5392331733391701
290,0.058,0.6442045186823102,0.9131427231946463,0.5392331733391701
291,0.0582,0.6442045186823102,0.9131427231946463,0.5392331733391701
292,0.0584,0.6442045186823102,0.9131427231946463,0.5392331733391701
293,0.0586,0.6442045186823102,0.9131427231946463,0.5392331733391701
294,0.0588,0.6442045186823102,0.9131427231946463,0.5392331733391701
295,0.059,0.6442045186823102,0.9131427231946463,0.5392331733391701
296,0.0592,0.6442045186823102,0.9131427231946463,0.5392331733391701
297,0.0594,0.6442045186823102,0.9131427231946463,0.5392331733391701
298,0.0596,0.6442045186823102,0.9131427231946463,0.5392331733391701
299,0.0598,0.6442045186823102,0.9131427231946463,0.5392331733391701
300,0.06,0.6442045186823102,0.9131427231946463,0.5392331733391701
301,0.0602,0.6442045186823102,0.9131427231946463,0.5392331733391701
302,0.0604,0.6442045186823102,0.9131427231946463,0.5392331733391701
303,0.0606,0.6442045186823102,0.9131427231946463,0.5392331733391701
304,0.0608,0.6442045186823102,0.9131427231946463,0.5392331733391701
305,0.061,0.6442045186823102,0.9131427231946463,0.5392331733391701
306,0.0612,0.6442045186823102,0.9131427231946463,0.5392331733391701
307,0.0614,0.6442045186823102,0.9131427231946463,0.5392331733391701
308,0.0616,0.6442045186823102,0.9131427231946463,0.5392331733391701
309,0.0618,0.6442045186823102,0.9131427231946463,0.5392331733391701
310,0.062,0.6442045186823102,0.9131427231946463,0.5392331733391701
311,0.0622,0.6442045186823102,0.9131427231946463,0.5392331733391701
312,0.0624,0.6442045186823102,0.9131427231946463,0.5392331733391701
313,0.0626,0.6442045186823102,0.9131427231946463,0.5392331733391701
314,0.0628,0.6442045186823102,0.9131427231946463,0.5392331733391701
315,0.063,0.6442045186823102,0.9131427231946463,0.5392331733391701
316,0.0632,0.6442045186823102,0.9131427231946463,0.5392331733391701
317,0.0634,0.6442045186823102,0.9131427231946463,0.5392331733391701
318,0.0636,0.6442045186823102,0.9131427231946463,0.5392331733391701
319,0.0638,0.6442045186823102,0.9131427231946463,0.5392331733391701
320,0.064,0.6442045186823102,0.9131427231946463,0.5392331733391701
321,0.0642,0.6442045186823102,0.9131427231946463,0.5392331733391701
322,0.0644,0.6442045186823102,0.9131427231946463,0.5392331733391701
323,0.0646,0.6442045186823102,0.9131427231946463,0.5392331733391701
324,0.0648,0.6442045186823102,0.9131427231946463,0.5392331733391701
325,0.065,0.6442045186823102,0.9131427231946463,0.5392331733391701
326,0.0652,0.6442045186823102,0.9131427231946463,0.5392331733391701
327,0.0654,0.6442045186823102,0.9131427231946463,0.5392331733391701
328,0.0656,0.6442045186823102,0.9131427231946463,0.5392331733391701
329,0.0658,0.6442045186823102,0.9131427231946463,0.5392331733391701
330,0.066,0.6442045186823102,0.9131427231946463,0.5392331733391701
331,0.0662,0.6442045186823102,0.9131427231946463,0.5392331733391701
332,0.0664,0.6442045186823102,0.9131427231946463,0.5392331733391701
333,0.0666,0.6442045186823102,0.9131427231946463,0.5392331733391701
334,0.0668,0.6442045186823102,0.9131427231946463,0.5392331733391701
335,0.067,0.6442045186823102,0.9131427231946463,0.5392331733391701
336,0.0672,0.6442045186823102,0.9131427231946463,0.5392331733391701
337,0.0674,0.6442045186823102,0.9131427231946463,0.5392331733391701
338,0.0676,0.6442045186823102,0.9131427231946463,0.5392331733391701
339,0.0678,0.6442045186823102,0.9131427231946463,0.5392331733391701
340,0.068,0.6442045186823102,0.9131427231946463,0.5392331733391701
341,0.0682,0.6442045186823102,0.9131427231946463,0.5392331733391701
342,0.0684,0.6442045186823102,0.9131427231946463,0.5392331733391701
343,0.0686,0.6442045186823102,0.9131427231946463,0.5392331733391701
344,0.0688,0.6442045186823102,0.9131427231946463,0.5392331733391701
345,0.069,0.6442045186823102,0.9131427231946463,0.5392331733391701
346,0.0692,0.6442045186823102,0.9131427231946463,0.5392331733391701
347,0.0694,0.6442045186823102,0.9131427231946463,0.5392331733391701
348,0.0696,0.6442045186823102,0.9131427231946463,0.5392331733391701
349,0.0698,0.6442045186823102,0.9131427231946463,0.5392331733391701
350,0.07,0.6442045186823102,0.9131427231946463,0.5392331733391701
351,0.0702,0.6442045186823102,0.9131427231946463,0.5392331733391701
352,0.0704,0.6442045186823102,0.9131427231946463,0.5392331733391701
353,0.0706,0.6442045186823102,0.9131427231946463,0.5392331733391701
354,0.0708,0.6442045186823102,0.9131427231946463,0.5392331733391701
355,0.071,0.6442045186823102,0.9131427231946463,0.5392331733391701
356,0.0712,0.6442045186823102,0.9131427231946463,0.5392331733391701
357,0.0714,0.6442045186823102,0.9131427231946463,0.5392331733391701
358,0.0716,0.6442045186823102,0.9131427231946463,0.5392331733391701
359,0.0718,0.6442045186823102,0.9131427231946463,0.5392331733391701
360,0.072,0.6442045186823102,0.9131427231946463,0.5392331733391701
361,0.0722,0.6442045186823102,0.9131427231946463,0.5392331733391701
362,0.0724,0.6442045186823102,0.9131427231946463,0.5392331733391701
363,0.0726,0.6442045186823102,0.9131427231946463,0.5392331733391701
364,0.0728,0.6442045186823102,0.9131427231946463,0.5392331733391701
365,0.073,0.6442045186823102,0.9131427231946463,0.5392331733391701
366,0.0732,0.6442045186823102,0.9131427231946463,0.5392331733391701
367,0.0734,0.6442045186823102,0.9131427231946463,0.5392331733391701
368,0.0736,0.6442045186823102,0.9131427231946463,0.5392331733391701
369,0.0738,0.6442045186823102,0.9131427231946463,0.5392331733391701
370,0.074,0.6442045186823102,0.9131427231946463,0.5392331733391701
371,0.0742,0.6442045186823102,0.9131427231946463,0.5392331733391701
372,0.0744,0.6442045186823102,0.9131427231946463,0.5392331733391701
373,0.0746,0.6442045186823102,0.9131427231946463,0.5392331733391701
374,0.0748,0.6442045186823102,0.9131427231946463,0.5392331733391701
375,0.075,0.6442045186823102,0.9131427231946463,0.5392331733391701
376,0.0752,0.6442045186823102,0.9131427231946463,0.5392331733391701
377,0.0754,0.6442045186823102,0.9131427231946463,0.5392331733391701
378,0.0756,0.6442045186823102,0.9131427231946463,0.5392331733391701
379,0.0758,0.6442045186823102,0.9131427231946463,0.5392331733391701
380,0.076,0.6442045186823102,0.9131427231946463,0.5392331733391701
381,0.0762,0.6442045186823102,0.9131427231946463,0.5392331733391701
382,0.0764,0.6442045186823102,0.9131427231946463,0.5392331733391701
383,0.0766,0.6442045186823102,0.9131427231946463,0.5392331733391701
384,0.0768,0.6442045186823102,0.9131427231946463,0.5392331733391701
385,0.077,0.6442045186823102,0.9131427231946463,0.5392331733391701
386,0.0772,0.6442045186823102,0.9131427231946463,0.5392331733391701
387,0.0774,0.6442045186823102,0.9131427231946463,0.5392331733391701
388,0.0776,0.6442045186823102,0.9131427231946463,0.5392331733391701
389,0.0778,0.6442045186823102,0.9131427231946463,0.5392331733391701
390,0.078,0.6442045186823102,0.9131427231946463,0.5392331733391701
391,0.0782,0.6442045186823102,0.9131427231946463,0.5392331733391701
392,0.0784,0.6442045186823102,0.9131427231946463,0.5392331733391701
393,0.0786,0.6442045186823102,0.9131427231946463,0.5392331733391701
394,0.0788,0.6442045186823102,0.9131427231946463,0.5392331733391701
395,0.079,0.6442045186823102,0.9131427231946463,0.5392331733391701
396,0.0792,0.6442045186823102,0.9131427231946463,0.5392331733391701
397,0.0794,0.6442045186823102,0.9131427231946463,0.5392331733391701
398,0.0796,0.6442045186823102,0.9131427231946463,0.5392331733391701
399,0.0798,0.6442045186823102,0.9131427231946463,0.5392331733391701
400,0.08,0.6442045186823102,0.9131427231946463,0.5392331733391701
401,0.0802,0.6442045186823102,0.9131427231946463,0.5392331733391701
402,0.0804,0.6442045186823102,0.9131427231946463,0.5392331733391701
403,0.0806,0.6442045186823102,0.9131427231946463,0.5392331733391701
404,0.0808,0.6442045186823102,0.9131427231946463,0.5392331733391701
405,0.081,0.6442045186823102,0.9131427231946463,0.587488075826595
406,0.0812,0.6442045186823102,0.9131427231946463,0.6525410732594814
407,0.0814,0.6442045186823102,0.9131427231946463,0.6698681950651804
408,0.0816,0.6442045186823102,0.9131427231946463,0.673922942541672
409,0.0818,0.6442045186823102,0.9131427231946463,0.6748817521515807
410,0.082,0.6442045186823102,0.9131427231946463,0.6751104971434125
411,0.0822,0.6442045186823102,0.9131427231946463,0.6751654930954892
